employee_id,department_id,role_id,region_id,date_id,monthly_income,salary_band,years_at_company,years_in_current_role,years_since_last_promotion,overtime_flag,training_times_last_year,job_satisfaction,environment_satisfaction,work_life_balance,performance_rating,attrition_flag,annualized_income,estimated_replacement_cost
1234,2,3,us_national,202401,2743,Low,2,2,2,0,2,2,3,3,4,0,32916,26332.8
1235,2,7,us_national,202401,4998,Mid,8,7,0,1,2,3,4,3,3,0,59976,71971.2
1237,2,5,us_national,202401,10252,High,7,7,7,1,2,1,3,3,4,0,123024,98419.2
1238,2,7,us_national,202401,2781,Low,14,10,4,0,5,4,1,3,3,0,33372,40046.4
1239,3,8,us_national,202401,6852,High,5,1,1,0,2,2,2,4,3,0,82224,98668.8
1240,3,8,us_national,202401,4950,Mid,4,3,1,0,4,4,3,3,3,0,59400,71280.0
1241,2,7,us_national,202401,3579,Low,11,9,5,1,2,2,4,3,4,0,42948,51537.6
1242,2,6,us_national,202401,13191,High,1,0,0,1,6,1,1,3,3,0,158292,126633.6
1243,3,8,us_national,202401,10377,High,13,2,4,1,6,4,3,2,3,0,124524,149428.8
1244,2,7,us_national,202401,2235,Low,9,7,6,1,3,1,1,2,3,0,26820,32184.0
1245,2,5,us_national,202401,10502,High,5,4,1,0,2,3,4,1,3,0,126024,100819.2
1246,2,7,us_national,202401,2011,Low,10,5,7,0,5,4,1,3,3,0,24132,28958.4
1248,2,7,us_national,202401,1859,Low,1,1,0,1,2,2,1,4,4,1,22308,26769.6
1249,2,7,us_national,202401,3760,Low,3,2,1,0,5,4,1,3,3,0,45120,54144.0
1250,2,6,us_national,202401,17779,High,10,9,0,0,2,4,4,3,3,0,213348,170678.4
1251,2,1,us_national,202401,6833,High,6,5,0,1,2,1,3,2,3,0,81996,65596.8
1252,2,1,us_national,202401,6812,High,10,9,1,0,2,1,3,3,3,0,81744,65395.2
1254,3,8,us_national,202401,5171,Mid,6,1,0,0,2,4,3,3,3,0,62052,74462.4
1255,2,6,us_national,202401,19740,High,8,7,0,0,2,4,3,3,3,0,236880,189504.0
1256,2,4,us_national,202401,18711,High,1,0,0,0,2,3,1,4,3,0,224532,179625.6
1257,2,7,us_national,202401,3692,Low,11,10,0,0,2,2,3,2,3,0,44304,53164.8
1258,2,3,us_national,202401,2559,Low,1,0,0,0,4,2,4,2,3,0,30708,24566.4
1259,2,7,us_national,202401,2517,Low,5,3,0,0,2,3,1,3,3,0,30204,36244.8
1260,2,1,us_national,202401,6623,High,6,0,1,1,2,4,3,3,3,0,79476,63580.8
1263,2,6,us_national,202401,18265,High,1,0,0,0,3,4,4,4,3,0,219180,175344.0
1264,2,6,us_national,202401,16124,High,7,7,1,0,2,4,4,2,3,0,193488,154790.4
1265,2,7,us_national,202401,2585,Low,1,0,0,0,5,3,3,2,3,0,31020,37224.0
1267,3,4,us_national,202401,18213,High,22,9,3,0,5,2,2,3,3,0,218556,174844.8
1268,3,8,us_national,202401,8380,High,9,8,0,1,3,3,4,3,3,0,100560,120672.0
1269,2,7,us_national,202401,2994,Low,1,0,0,1,2,4,2,3,3,0,35928,43113.6
1270,2,7,us_national,202401,1223,Low,1,0,0,0,2,3,4,3,4,0,14676,17611.2
1273,3,9,us_national,202401,1118,Low,1,0,1,1,4,4,3,3,3,1,13416,10732.8
1275,2,7,us_national,202401,2875,Low,8,5,2,1,2,4,3,2,4,0,34500,41400.0
1277,3,4,us_national,202401,18824,High,24,10,1,1,2,2,1,3,3,1,225888,180710.4
1278,2,1,us_national,202401,13577,High,33,9,15,1,3,2,4,3,3,0,162924,130339.2
1279,2,3,us_national,202401,2625,Low,2,2,2,0,2,3,1,1,4,1,31500,25200.0
1280,3,4,us_national,202401,18789,High,11,4,0,0,2,2,4,3,3,0,225468,180374.4
1281,3,8,us_national,202401,4538,Mid,3,2,0,1,3,1,3,3,3,0,54456,65347.2
1282,3,4,us_national,202401,19847,High,29,10,11,1,5,2,4,2,4,0,238164,190531.2
1283,2,5,us_national,202401,10512,High,9,7,5,0,6,4,4,2,3,0,126144,100915.2
1285,2,3,us_national,202401,4444,Low,11,8,5,0,2,2,3,4,3,0,53328,42662.4
1286,2,3,us_national,202401,2154,Low,4,2,0,1,2,3,4,2,3,0,25848,20678.4
1288,2,4,us_national,202401,19190,High,25,9,14,0,4,1,3,2,3,0,230280,184224.0
1289,1,2,us_national,202401,4490,Low,10,9,1,0,5,2,3,4,3,0,53880,43104.0
1291,2,7,us_national,202401,3506,Low,3,2,2,1,3,3,3,3,3,0,42072,50486.4
1292,2,7,us_national,202401,2372,Low,1,0,0,1,2,2,2,3,3,0,28464,34156.8
1293,3,8,us_national,202401,10231,High,21,7,15,0,3,4,4,4,3,0,122772,147326.4
1294,2,5,us_national,202401,5410,Mid,16,14,5,1,2,2,3,3,3,0,64920,51936.0
1295,2,1,us_national,202401,7978,High,10,7,0,0,2,4,1,3,3,1,95736,76588.8
1296,2,3,us_national,202401,3867,Low,2,2,2,1,2,4,4,3,3,0,46404,37123.2
1297,2,3,us_national,202401,2838,Low,7,0,7,0,6,3,2,2,3,0,34056,27244.8
1298,2,5,us_national,202401,4695,Mid,8,4,1,1,3,3,3,3,3,0,56340,45072.0
1299,2,3,us_national,202401,3339,Low,7,7,7,1,2,3,2,3,3,1,40068,32054.4
1301,2,7,us_national,202401,2080,Low,3,2,1,0,2,1,4,2,3,0,24960,29952.0
1303,2,7,us_national,202401,2096,Low,2,2,2,0,3,2,4,2,3,0,25152,30182.4
1304,3,8,us_national,202401,6209,Mid,10,7,0,0,4,4,3,4,3,0,74508,89409.6
1306,2,4,us_national,202401,18061,High,0,0,0,0,4,2,2,3,4,0,216732,173385.6
1307,2,4,us_national,202401,17123,High,19,9,15,1,4,2,3,3,3,0,205476,164380.8
1308,2,7,us_national,202401,2372,Low,2,2,2,0,3,3,1,3,3,0,28464,34156.8
1309,2,3,us_national,202401,4883,Mid,10,4,1,0,3,3,4,3,3,1,58596,46876.8
1310,2,7,us_national,202401,3904,Low,5,2,0,0,2,1,3,3,3,1,46848,56217.6
1311,2,3,us_national,202401,4627,Mid,9,2,6,0,6,4,1,3,3,0,55524,44419.2
1312,2,1,us_national,202401,7094,High,7,7,1,0,0,3,4,3,3,0,85128,68102.4
1314,1,2,us_national,202401,3423,Low,7,6,5,0,3,1,4,4,3,0,41076,32860.8
1315,2,3,us_national,202401,6674,High,9,8,7,0,6,4,3,3,3,0,80088,64070.4
1317,2,6,us_national,202401,16880,High,3,2,1,1,2,1,4,3,3,0,202560,162048.0
1318,3,8,us_national,202401,9094,High,5,4,1,1,2,2,4,3,3,1,109128,130953.6
1319,3,8,us_national,202401,8446,High,8,7,7,1,2,2,2,2,3,1,101352,121622.4
1321,2,4,us_national,202401,11916,High,9,1,0,1,2,1,2,3,4,0,142992,114393.6
1322,2,5,us_national,202401,4534,Mid,8,7,1,0,6,3,1,3,3,0,54408,43526.4
1324,3,8,us_national,202401,9852,High,10,8,9,1,5,3,4,2,3,0,118224,141868.8
1329,3,8,us_national,202401,6151,Mid,19,2,11,0,4,2,3,3,3,0,73812,88574.4
1331,3,9,us_national,202401,2302,Low,3,2,2,1,2,2,4,4,3,1,27624,22099.2
1333,2,3,us_national,202401,2362,Low,3,2,1,0,4,1,1,4,3,1,28344,22675.2
1334,2,4,us_national,202401,17861,High,20,8,2,1,3,3,3,2,3,0,214332,171465.6
1336,2,4,us_national,202401,19187,High,19,9,9,0,5,3,4,3,3,0,230244,184195.2
1338,1,4,us_national,202401,19717,High,7,3,7,0,4,2,4,3,3,0,236604,189283.2
1340,2,7,us_national,202401,3544,Low,4,2,0,0,0,3,3,3,3,0,42528,51033.6
1344,2,1,us_national,202401,8500,High,9,7,1,0,0,4,4,2,3,0,102000,81600.0
1346,2,7,us_national,202401,4661,Mid,9,8,8,0,4,4,3,3,3,0,55932,67118.4
1349,3,8,us_national,202401,4103,Low,9,3,1,0,2,1,3,3,3,0,49236,59083.2
1350,2,7,us_national,202401,4249,Low,9,6,1,1,3,3,3,3,3,0,50988,61185.6
1352,1,4,us_national,202401,14026,High,33,9,0,1,2,2,3,3,3,0,168312,134649.6
1355,3,8,us_national,202401,6893,High,7,7,1,0,3,1,2,3,3,0,82716,99259.2
1356,3,8,us_national,202401,6125,Mid,10,8,9,0,6,1,3,4,3,0,73500,88200.0
1358,2,3,us_national,202401,3669,Low,3,2,1,0,6,4,4,2,3,0,44028,35222.4
1360,2,5,us_national,202401,10008,High,10,9,5,1,0,1,3,2,3,1,120096,96076.8
1361,2,3,us_national,202401,2387,Low,4,2,0,0,3,2,2,3,4,0,28644,22915.2
1362,3,8,us_national,202401,4639,Mid,15,7,6,0,2,1,1,2,3,0,55668,66801.6
1363,2,5,us_national,202401,7898,High,10,9,0,0,2,4,4,3,3,0,94776,75820.8
1364,3,9,us_national,202401,2534,Low,1,0,0,0,4,4,3,3,3,0,30408,24326.4
1367,2,5,us_national,202401,13142,High,5,2,0,0,1,2,4,2,3,0,157704,126163.2
1368,2,3,us_national,202401,1611,Low,0,0,0,0,5,4,4,4,3,0,19332,15465.6
1369,2,3,us_national,202401,5363,Mid,9,7,0,0,0,4,4,3,3,0,64356,51484.8
1371,3,8,us_national,202401,5071,Mid,6,2,0,0,3,4,4,3,4,0,60852,73022.4
1372,3,8,us_national,202401,13695,High,19,7,3,1,2,3,1,2,3,1,164340,197208.0
1373,2,5,us_national,202401,13402,High,19,16,15,1,0,2,4,3,3,0,160824,128659.2
1374,2,7,us_national,202401,2029,Low,5,4,0,0,2,3,1,3,4,0,24348,29217.6
1375,2,1,us_national,202401,6377,Mid,12,11,11,0,0,3,2,3,4,0,76524,61219.2
1377,2,3,us_national,202401,5429,Mid,8,7,7,0,1,3,2,3,3,0,65148,52118.4
1379,3,9,us_national,202401,2785,Low,1,0,0,0,3,4,3,4,3,1,33420,26736.0
1380,3,8,us_national,202401,4614,Mid,4,2,3,1,0,3,4,2,3,1,55368,66441.6
1382,2,7,us_national,202401,2610,Low,4,2,0,0,2,3,4,3,3,0,31320,37584.0
1383,2,1,us_national,202401,6687,High,14,11,4,0,2,4,3,4,3,0,80244,64195.2
1387,3,8,us_national,202401,4724,Mid,5,3,0,0,0,1,3,3,3,0,56688,68025.6
1389,2,5,us_national,202401,6179,Mid,10,2,6,1,3,3,4,2,3,1,74148,59318.4
1390,3,8,us_national,202401,6120,Mid,5,4,1,1,2,4,1,4,3,0,73440,88128.0
1391,3,8,us_national,202401,10596,High,4,2,3,0,5,2,2,3,3,0,127152,152582.4
1392,2,7,us_national,202401,5467,Mid,6,2,3,1,4,4,4,2,3,0,65604,78724.8
1394,2,7,us_national,202401,2996,Low,6,4,1,1,2,3,3,3,3,0,35952,43142.4
1395,3,8,us_national,202401,9998,High,5,4,1,0,2,4,2,4,3,0,119976,143971.2
1396,3,8,us_national,202401,4078,Low,3,2,1,1,3,2,3,2,3,0,48936,58723.2
1397,2,1,us_national,202401,10920,High,6,4,0,0,2,3,3,3,4,0,131040,104832.0
1399,3,8,us_national,202401,6232,Mid,3,2,1,0,3,3,1,2,3,0,74784,89740.8
1401,2,5,us_national,202401,13247,High,5,3,0,1,3,3,4,2,3,0,158964,127171.2
1402,2,7,us_national,202401,4081,Low,20,7,1,1,3,3,1,1,3,0,48972,58766.4
1403,3,8,us_national,202401,5769,Mid,6,2,4,1,3,4,4,3,3,0,69228,83073.6
1405,2,7,us_national,202401,2394,Low,8,2,7,1,2,3,4,3,3,1,28728,34473.6
1407,2,7,us_national,202401,3904,Low,4,3,1,0,2,4,1,3,3,0,46848,56217.6
1408,1,4,us_national,202401,16799,High,20,7,0,0,5,1,3,3,3,0,201588,161270.4
1409,2,3,us_national,202401,2950,Low,5,4,0,0,2,1,3,1,3,0,35400,28320.0
1411,2,3,us_national,202401,3629,Low,3,2,0,0,6,3,1,3,3,0,43548,34838.4
1412,2,5,us_national,202401,9362,High,2,2,2,0,2,4,3,3,3,0,112344,89875.2
1415,2,3,us_national,202401,3229,Low,3,2,0,0,2,4,1,2,3,0,38748,30998.4
1417,2,3,us_national,202401,3578,Low,7,7,0,0,2,1,3,3,3,0,42936,34348.8
1419,1,2,us_national,202401,7988,High,10,9,0,0,3,1,2,2,3,0,95856,76684.8
1420,2,3,us_national,202401,4284,Low,4,3,1,0,2,1,1,3,4,1,51408,41126.4
1421,2,1,us_national,202401,7553,High,8,7,7,1,1,4,3,3,3,1,90636,72508.8
1422,2,6,us_national,202401,17328,High,20,7,12,0,3,4,4,2,3,0,207936,166348.8
1423,2,6,us_national,202401,19701,High,9,8,1,1,3,1,4,3,4,0,236412,189129.6
1424,2,6,us_national,202401,14732,High,7,7,0,0,4,4,2,4,3,0,176784,141427.2
1425,3,8,us_national,202401,9278,High,5,4,0,1,3,2,1,3,3,0,111336,133603.2
1427,3,9,us_national,202401,1359,Low,1,0,0,0,3,3,2,3,3,1,16308,13046.4
1428,3,8,us_national,202401,4779,Mid,3,2,0,0,3,1,4,3,3,0,57348,68817.6
1430,2,6,us_national,202401,16422,High,3,2,1,0,3,2,1,4,3,0,197064,157651.2
1431,2,7,us_national,202401,2996,Low,4,3,1,0,2,1,4,3,3,0,35952,43142.4
1433,2,7,us_national,202401,1261,Low,1,0,0,0,3,2,1,4,3,1,15132,18158.4
1434,2,3,us_national,202401,2099,Low,5,0,1,0,3,1,2,4,3,0,25188,20150.4
1435,2,3,us_national,202401,5810,Mid,10,4,1,0,2,4,1,2,3,0,69720,55776.0
1436,3,8,us_national,202401,5647,Mid,3,2,0,0,3,1,3,2,3,0,67764,81316.8
1438,2,7,us_national,202401,3420,Low,6,5,1,0,2,4,1,2,3,0,41040,49248.0
1439,3,9,us_national,202401,4400,Low,3,2,2,0,2,1,1,3,3,1,52800,42240.0
1440,2,3,us_national,202401,3500,Low,6,5,1,0,2,3,3,1,3,0,42000,33600.0
1441,2,7,us_national,202401,2066,Low,3,2,1,0,3,1,1,4,4,0,24792,29750.4
1443,2,6,us_national,202401,17169,High,20,17,5,0,2,3,1,4,3,0,206028,164822.4
1445,3,8,us_national,202401,4162,Low,5,4,0,1,3,3,4,3,3,0,49944,59932.8
1446,3,8,us_national,202401,9204,High,4,3,0,0,3,4,4,2,3,0,110448,132537.6
1447,2,3,us_national,202401,3294,Low,5,4,0,0,2,2,4,2,3,0,39528,31622.4
1448,2,7,us_national,202401,2127,Low,4,2,0,1,5,3,2,2,3,0,25524,30628.8
1449,2,3,us_national,202401,3975,Low,8,7,0,0,2,3,3,4,3,0,47700,38160.0
1453,3,8,us_national,202401,10793,High,13,7,9,0,5,4,1,3,3,0,129516,155419.2
1457,3,8,us_national,202401,10096,High,7,7,4,0,1,4,1,4,3,1,121152,145382.4
1458,2,3,us_national,202401,3646,Low,1,0,0,1,2,1,1,4,4,1,43752,35001.6
1459,2,5,us_national,202401,7446,High,10,8,4,0,2,2,3,3,3,1,89352,71481.6
1460,2,1,us_national,202401,10851,High,7,7,0,1,2,1,2,3,3,0,130212,104169.6
1461,1,2,us_national,202401,2109,Low,3,2,0,0,3,2,4,3,3,0,25308,20246.4
1464,2,3,us_national,202401,3722,Low,2,2,2,1,2,4,2,1,3,1,44664,35731.2
1465,2,5,us_national,202401,9380,High,3,1,1,1,4,4,2,4,3,0,112560,90048.0
1466,3,8,us_national,202401,5486,Mid,2,2,2,0,3,1,3,3,3,0,65832,78998.4
1467,1,2,us_national,202401,2742,Low,2,2,2,0,0,3,1,3,3,1,32904,26323.2
1468,2,6,us_national,202401,13757,High,9,8,4,0,5,2,4,3,3,0,165084,132067.2
1469,3,8,us_national,202401,8463,High,5,4,1,0,4,1,4,3,3,0,101556,121867.2
1471,2,3,us_national,202401,3162,Low,5,2,0,0,5,3,3,3,3,0,37944,30355.2
1472,2,6,us_national,202401,16598,High,9,8,8,0,2,2,4,2,3,0,199176,159340.8
1473,2,1,us_national,202401,6651,High,3,2,1,0,0,3,1,2,3,0,79812,63849.6
1474,2,7,us_national,202401,2345,Low,3,1,1,0,3,3,3,4,3,0,28140,33768.0
1475,2,7,us_national,202401,3420,Low,5,2,1,0,3,2,4,2,3,0,41040,49248.0
1477,3,8,us_national,202401,4373,Low,4,3,0,0,2,1,4,3,3,0,52476,62971.2
1478,3,8,us_national,202401,4759,Mid,13,9,3,0,2,1,4,3,3,0,57108,68529.6
1479,3,8,us_national,202401,5301,Mid,2,1,2,0,2,3,4,2,3,0,63612,76334.4
1480,2,3,us_national,202401,3673,Low,12,9,5,0,3,4,1,3,3,0,44076,35260.8
1481,3,8,us_national,202401,4768,Mid,1,0,0,0,4,3,1,2,3,0,57216,68659.2
1482,2,7,us_national,202401,1274,Low,1,0,0,0,2,3,3,2,3,0,15288,18345.6
1483,2,7,us_national,202401,4900,Mid,12,9,2,0,2,3,2,2,4,0,58800,70560.0
1484,2,1,us_national,202401,10466,High,8,7,0,0,3,2,3,3,3,0,125592,100473.6
1485,2,6,us_national,202401,17007,High,14,8,6,0,3,1,2,2,3,0,204084,163267.2
1486,3,9,us_national,202401,2909,Low,3,2,1,0,3,3,1,4,3,1,34908,27926.4
1487,3,8,us_national,202401,5765,Mid,5,3,0,0,4,2,1,1,3,1,69180,83016.0
1489,3,8,us_national,202401,4599,Mid,15,9,10,1,2,2,1,4,4,1,55188,66225.6
1492,3,9,us_national,202401,2404,Low,1,0,0,0,3,3,4,3,3,0,28848,23078.4
1494,2,3,us_national,202401,3172,Low,0,0,0,1,2,1,2,2,3,1,38064,30451.2
1495,3,9,us_national,202401,2033,Low,1,0,0,0,2,2,4,3,3,0,24396,19516.8
1496,2,5,us_national,202401,10209,High,2,2,2,1,2,3,2,2,3,0,122508,98006.4
1497,3,8,us_national,202401,8620,High,10,7,0,0,3,3,3,3,3,0,103440,124128.0
1499,1,2,us_national,202401,2064,Low,5,3,1,0,3,3,3,4,4,0,24768,19814.4
1501,2,1,us_national,202401,4035,Low,3,2,1,1,2,3,4,3,3,0,48420,38736.0
1502,2,3,us_national,202401,3838,Low,5,4,0,0,5,2,1,3,3,0,46056,36844.8
1503,3,8,us_national,202401,4591,Mid,5,4,1,1,4,3,3,2,3,0,55092,66110.4
1504,2,3,us_national,202401,2561,Low,0,0,0,0,2,1,3,2,3,1,30732,24585.6
1506,2,7,us_national,202401,1563,Low,1,0,0,0,2,3,1,1,3,0,18756,22507.2
1507,3,8,us_national,202401,4898,Mid,4,2,1,0,5,1,3,3,3,0,58776,70531.2
1509,2,3,us_national,202401,4789,Mid,3,2,1,0,3,1,3,3,4,0,57468,45974.4
1513,2,3,us_national,202401,3180,Low,3,2,0,0,3,2,4,3,3,0,38160,30528.0
1514,2,5,us_national,202401,6549,High,8,6,1,0,2,2,3,2,3,0,78588,62870.4
1515,2,1,us_national,202401,6388,Mid,0,0,0,1,6,3,4,3,3,0,76656,61324.8
1516,2,4,us_national,202401,11244,High,5,2,0,0,5,4,3,4,4,0,134928,107942.4
1520,2,4,us_national,202401,16032,High,14,9,1,0,2,4,2,3,4,0,192384,153907.2
1522,2,7,us_national,202401,2362,Low,9,7,0,0,2,1,1,1,3,1,28344,34012.8
1523,2,6,us_national,202401,16328,High,20,6,14,0,1,1,4,4,3,0,195936,156748.8
1525,2,5,us_national,202401,8376,High,2,0,2,0,3,2,2,3,3,0,100512,80409.6
1527,3,4,us_national,202401,16606,High,13,12,5,0,2,2,3,4,3,0,199272,159417.6
1529,2,1,us_national,202401,8606,High,11,8,3,0,3,2,4,1,3,0,103272,82617.6
1533,2,3,us_national,202401,2272,Low,4,3,1,0,2,3,1,3,3,0,27264,21811.2
1534,2,3,us_national,202401,2018,Low,5,4,1,0,3,1,4,1,3,1,24216,19372.8
1535,3,8,us_national,202401,7083,High,10,9,8,1,3,3,4,3,3,0,84996,101995.2
1537,2,7,us_national,202401,4084,Low,7,2,7,0,2,3,4,1,3,1,49008,58809.6
1539,2,6,us_national,202401,14411,High,32,6,13,1,2,4,3,3,3,0,172932,138345.6
1541,3,9,us_national,202401,2308,Low,11,10,5,1,4,3,2,3,4,0,27696,22156.8
1542,2,3,us_national,202401,4841,Mid,1,0,0,0,3,2,3,3,3,0,58092,46473.6
1543,2,7,us_national,202401,4285,Low,10,8,3,0,2,4,1,3,3,0,51420,61704.0
1544,2,1,us_national,202401,9715,High,7,7,0,0,3,1,3,3,3,0,116580,93264.0
1545,2,5,us_national,202401,4320,Low,5,3,0,0,2,2,4,3,3,0,51840,41472.0
1546,2,7,us_national,202401,2132,Low,5,4,0,0,3,4,4,3,4,0,25584,30700.8
1547,2,1,us_national,202401,10124,High,20,8,13,1,3,4,4,1,3,0,121488,97190.4
1548,3,8,us_national,202401,5473,Mid,8,4,7,0,5,1,1,4,3,0,65676,78811.2
1549,2,3,us_national,202401,5207,Mid,15,14,5,1,3,3,2,3,3,0,62484,49987.2
1550,1,4,us_national,202401,16437,High,21,7,7,1,2,4,3,3,4,0,197244,157795.2
1551,2,3,us_national,202401,2296,Low,1,1,0,0,3,1,3,3,3,0,27552,22041.6
1552,2,1,us_national,202401,4069,Low,2,2,2,1,2,4,4,3,3,0,48828,39062.4
1553,2,1,us_national,202401,7441,High,10,8,7,0,4,2,1,3,3,0,89292,71433.6
1554,3,9,us_national,202401,2430,Low,5,3,4,0,5,3,2,3,4,0,29160,23328.0
1555,2,7,us_national,202401,5878,Mid,7,1,2,0,2,2,4,3,3,0,70536,84643.2
1556,3,9,us_national,202401,2644,Low,3,2,1,1,3,4,3,2,4,0,31728,25382.4
1557,3,8,us_national,202401,6439,Mid,8,7,7,0,2,3,3,3,3,0,77268,92721.6
1558,2,7,us_national,202401,2451,Low,1,0,0,0,2,3,3,2,3,0,29412,35294.4
1560,3,8,us_national,202401,6392,Mid,2,2,2,0,6,1,1,1,3,0,76704,92044.8
1562,3,8,us_national,202401,9714,High,10,8,6,0,4,1,2,3,3,1,116568,139881.6
1563,1,2,us_national,202401,6077,Mid,6,3,1,0,2,3,3,3,3,0,72924,58339.2
1564,2,3,us_national,202401,2450,Low,3,0,1,0,3,1,4,3,3,0,29400,23520.0
1568,3,8,us_national,202401,9250,High,4,2,1,0,3,2,3,3,3,0,111000,133200.0
1569,2,3,us_national,202401,2074,Low,1,0,0,1,2,1,1,3,3,1,24888,19910.4
1572,2,5,us_national,202401,10169,High,33,7,1,0,4,4,3,3,3,1,122028,97622.4
1573,2,5,us_national,202401,4855,Mid,5,2,1,0,2,2,3,3,3,1,58260,46608.0
1574,2,7,us_national,202401,4087,Low,6,5,1,0,3,1,4,2,3,0,49044,58852.8
1576,2,7,us_national,202401,2367,Low,8,2,7,0,3,1,3,2,3,0,28404,34084.8
1577,2,7,us_national,202401,2972,Low,1,0,0,0,4,4,1,1,3,0,35664,42796.8
1578,3,4,us_national,202401,19586,High,36,6,2,0,3,4,3,3,4,0,235032,188025.6
1580,2,7,us_national,202401,5484,Mid,2,2,2,0,3,4,2,2,3,0,65808,78969.6
1581,2,7,us_national,202401,2061,Low,1,0,0,0,5,4,1,3,4,0,24732,29678.4
1582,3,8,us_national,202401,9924,High,9,8,7,0,3,2,3,3,3,0,119088,142905.6
1583,3,8,us_national,202401,4198,Low,3,2,1,0,5,2,2,4,3,0,50376,60451.2
1585,3,8,us_national,202401,6815,High,1,0,0,0,5,3,2,3,3,0,81780,98136.0
1586,2,3,us_national,202401,4723,Mid,10,9,1,1,3,1,2,3,3,0,56676,45340.8
1587,2,1,us_national,202401,6142,Mid,5,2,0,1,4,3,1,3,3,0,73704,58963.2
1588,3,8,us_national,202401,8237,High,7,6,7,0,3,3,4,3,3,0,98844,118612.8
1590,2,1,us_national,202401,8853,High,6,4,1,0,0,4,1,4,3,0,106236,84988.8
1591,3,4,us_national,202401,19331,High,1,0,0,1,2,3,3,3,3,0,231972,185577.6
1592,2,7,us_national,202401,2073,Low,2,2,2,0,2,3,4,3,3,0,24876,29851.2
1594,2,3,us_national,202401,5562,Mid,3,2,0,1,3,1,1,3,3,0,66744,53395.2
1595,2,4,us_national,202401,19613,High,1,0,0,0,2,4,4,3,4,0,235356,188284.8
1596,2,3,us_national,202401,3407,Low,10,9,6,0,3,3,2,2,3,0,40884,32707.2
1597,2,1,us_national,202401,5063,Mid,8,2,7,0,3,3,4,2,3,0,60756,48604.8
1598,3,8,us_national,202401,4639,Mid,5,4,1,0,2,1,4,3,3,0,55668,66801.6
1599,2,3,us_national,202401,4876,Mid,6,4,0,0,0,2,4,3,3,0,58512,46809.6
1601,2,3,us_national,202401,2690,Low,1,0,0,0,5,4,3,2,3,0,32280,25824.0
1602,3,4,us_national,202401,17567,High,26,0,0,0,5,1,4,1,3,0,210804,168643.2
1604,2,3,us_national,202401,2408,Low,1,1,0,1,3,2,3,3,3,1,28896,23116.8
1605,2,7,us_national,202401,2814,Low,4,2,1,1,2,3,2,2,3,0,33768,40521.6
1606,2,1,us_national,202401,11245,High,30,8,12,1,3,3,2,3,3,0,134940,107952.0
1607,2,7,us_national,202401,3312,Low,3,2,0,0,3,4,2,3,3,0,39744,47692.8
1608,2,6,us_national,202401,19049,High,22,7,1,1,4,4,2,2,3,0,228588,182870.4
1609,2,7,us_national,202401,2141,Low,6,4,1,0,3,2,2,2,3,0,25692,30830.4
1611,2,3,us_national,202401,5769,Mid,10,7,1,1,3,1,3,3,3,0,69228,55382.4
1612,3,8,us_national,202401,4385,Low,10,7,4,0,2,1,1,3,3,0,52620,63144.0
1613,3,8,us_national,202401,5332,Mid,5,2,0,0,3,1,4,3,3,0,63984,76780.8
1614,2,5,us_national,202401,4663,Mid,3,2,1,1,2,3,3,3,3,0,55956,44764.8
1615,2,5,us_national,202401,4724,Mid,9,7,7,0,3,4,3,3,3,0,56688,45350.4
1617,2,3,us_national,202401,3211,Low,9,6,1,0,3,1,3,2,3,0,38532,30825.6
1618,2,5,us_national,202401,5377,Mid,7,7,7,0,3,1,2,3,3,0,64524,51619.2
1619,2,3,us_national,202401,4066,Low,7,7,0,0,3,1,4,3,3,0,48792,39033.6
1621,2,7,us_national,202401,5208,Mid,16,15,1,0,2,1,2,3,3,0,62496,74995.2
1622,2,5,us_national,202401,4877,Mid,5,3,0,0,5,1,2,2,4,0,58524,46819.2
1623,2,7,us_national,202401,3117,Low,2,2,2,0,2,4,3,3,3,0,37404,44884.8
1624,3,9,us_national,202401,1569,Low,0,0,0,1,2,4,2,4,3,1,18828,15062.4
1625,1,4,us_national,202401,19658,High,5,2,1,0,2,3,4,3,3,0,235896,188716.8
1627,2,3,us_national,202401,3069,Low,10,8,0,0,3,3,3,3,3,0,36828,29462.4
1628,2,5,us_national,202401,10435,High,18,15,14,0,2,3,1,3,3,0,125220,100176.0
1630,2,1,us_national,202401,4148,Low,14,11,2,0,5,3,3,3,3,0,49776,39820.8
1631,2,5,us_national,202401,5768,Mid,4,3,0,0,2,3,3,2,3,0,69216,55372.8
1633,2,5,us_national,202401,5042,Mid,9,2,3,0,2,3,1,1,3,0,60504,48403.2
1635,2,5,us_national,202401,5770,Mid,10,7,3,0,3,4,4,3,3,0,69240,55392.0
1638,2,5,us_national,202401,7756,High,5,4,0,1,6,3,4,4,3,0,93072,74457.6
1639,3,8,us_national,202401,10306,High,13,12,6,0,3,1,4,3,3,1,123672,148406.4
1640,2,7,us_national,202401,3936,Low,8,4,7,0,2,2,2,1,3,0,47232,56678.4
1641,2,5,us_national,202401,7945,High,4,2,3,1,2,4,3,2,3,0,95340,76272.0
1642,1,2,us_national,202401,5743,Mid,10,7,0,1,3,4,1,3,3,0,68916,55132.8
1644,2,4,us_national,202401,15202,High,2,2,2,0,3,4,3,3,4,0,182424,145939.2
1645,3,8,us_national,202401,5440,Mid,2,2,2,1,2,4,1,2,3,1,65280,78336.0
1646,2,7,us_national,202401,3760,Low,6,3,1,1,2,4,1,3,3,0,45120,54144.0
